16245,-6.01,54.8188,223
16381,-6.25283,54.4919,59
1481,-5.76272,54.7319,22
1482,-5.77232,54.7266,12
1483,-5.75846,54.7246,4
16343,-5.89242,54.8357,143
16361,-5.88123,54.7223,218
16334,-6.07908,55.068,119
16393,-6.0446,54.5534,115
16392,-6.02577,54.5271,31
1480,-5.83084,54.8517,43
16344,-5.83292,54.8609,99
16342,-5.79661,54.8511,3
16220,-6.12202,54.5843,164
16311,-6.35779,55.2203,183
16388,-6.05095,54.5138,43
30226,-6.05767,54.5133,43
62021,-6.04771,54.5423,81
62022,-6.09425,54.5403,197
16386,-6.06274,54.5294,88
1449,-6.32485,54.8571,38
16315,-6.56341,55.1402,53
16338,-6.09952,54.9989,305
16351,-5.79649,54.7587,186
16352,-5.78474,54.7565,168
17185,-6.00943,54.8305,213
1466,-6.01383,54.836,271
16345,-5.77841,54.8139,21
16370,-5.92043,54.6843,52
16371,-5.9165,54.6808,41
16369,-5.91422,54.7148,239
1447,-6.56887,54.9861,10
16260,-6.19714,54.7049,35
16332,-6.0724,55.1092,61
1472,-5.92363,54.6521,32
16356,-5.87775,54.7591,247
1455,-6.14769,54.6323,103
16214,-6.14459,54.6323,104
1465,-5.94846,54.6273,58
16331,-6.21067,55.0834,335
16305,-6.23508,55.0702,396
16330,-6.21247,55.061,375
16329,-6.21279,55.0538,375
1458,-6.11894,55.0192,235
16335,-6.13588,55.0248,290
16395,-6.02704,54.5648,104
1448,-6.45686,54.8653,64
16281,-6.46116,54.8622,58
16283,-6.47546,54.8702,23
17292,-6.65525,55.2077,8
1443,-6.63511,55.1994,9
16234,-6.15937,54.9502,252
16250,-6.31775,54.7525,27
16251,-6.32256,54.749,33
16321,-6.1815,55.2951,21
16320,-6.25219,55.2988,82
16259,-6.16707,54.718,96
16319,-6.52878,55.2287,8
16219,-6.08647,54.5826,229
16340,-5.89979,54.8736,173
16341,-5.89653,54.8762,145
16301,-6.22683,55.0298,329
16240,-5.96827,54.8442,290
16233,-6.05094,54.9381,205
16300,-6.20934,55.0259,378
16358,-5.901,54.7245,224
19000,-6.11421,54.5668,136
16247,-6.15372,54.7726,209
24797,-6.09378,54.7085,45
16277,-6.46277,54.7536,15
16397,-6.01237,54.5484,34
62140,-5.70305,54.758,32
16348,-5.70705,54.7551,12
16360,-5.89915,54.7361,259
16357,-5.88499,54.7394,255
16362,-5.88673,54.7359,233
1478,-5.87706,54.7444,217
16363,-5.87291,54.7329,186
16364,-5.86617,54.735,180
14073,-5.80687,56.7527,17
13955,-4.90336,56.6665,312
30472,-5.5701,56.702,22
14050,-5.26586,56.7179,8
14048,-5.27895,56.7237,18
901,-6.22294,56.7258,6
30436,-5.73996,56.5607,10
13975,-5.2593,56.6478,52
17319,-5.14274,56.6787,2
14071,-5.54067,56.7417,302
14057,-5.53543,56.7383,335
14058,-5.54145,56.7327,235
13953,-4.77597,56.6658,361
13991,-4.8667,56.6997,335
13990,-4.86677,56.7006,315
13988,-4.80628,56.7002,326
13987,-4.80621,56.6993,326
14045,-5.23238,56.7717,15
30217,-5.22341,56.771,11
14047,-5.24275,56.7211,4
14055,-5.98954,56.6229,69
14059,-5.5584,56.7043,30
13978,-5.29535,56.6495,12
13977,-5.26387,56.6441,45
13976,-5.26395,56.645,45
13979,-5.19193,56.681,61
14065,-5.93783,56.6902,12
14063,-5.88901,56.6765,8
13982,-5.09591,56.6852,12
13983,-5.09776,56.6879,26
13980,-5.18363,56.6408,296
17184,-4.86635,56.6463,233
14051,-5.36352,56.6819,8
14046,-5.25696,56.7342,6
902,-6.1215,56.6959,10
903,-6.04651,56.7587,45
